group,term,synonym,isWord
Публічний дім,Публічний дім,публічний дім,0
Статеві виділення і фізіологічні відправлення,Менструація,біда,1
Статеві виділення і фізіологічні відправлення,Менструація,вихідні дні,0
Статеві виділення і фізіологічні відправлення,Менструація,веселі дні,0
Статеві виділення і фізіологічні відправлення,Менструація,красні / червоні дні,0
Статеві виділення і фізіологічні відправлення,Менструація,война почалася,0
Статеві виділення і фізіологічні відправлення,Менструація,глембеї,1
Статеві виділення і фізіологічні відправлення,Менструація,гості заїхали,0
Статеві виділення і фізіологічні відправлення,Менструація,гості приїхали,0
Статеві виділення і фізіологічні відправлення,Менструація,гості з Червонограда,0
Статеві виділення і фізіологічні відправлення,Менструація,гості з Краснодара,0
Статеві виділення і фізіологічні відправлення,Менструація,демонстрація,1
Статеві виділення і фізіологічні відправлення,Менструація,діла,1
Статеві виділення і фізіологічні відправлення,Менструація,для мене є,0
Статеві виділення і фізіологічні відправлення,Менструація,є коло мене,0
Статеві виділення і фізіологічні відправлення,Менструація,жіноча радість,0
Статеві виділення і фізіологічні відправлення,Менструація,красна армія,0
Статеві виділення і фізіологічні відправлення,Менструація,червона армія,0
Статеві виділення і фізіологічні відправлення,Менструація,красна шапочка,0
Статеві виділення і фізіологічні відправлення,Менструація,красний мерседес,0
Статеві виділення і фізіологічні відправлення,Менструація,кривава помста,0
Статеві виділення і фізіологічні відправлення,Менструація,мати на собі,0
Статеві виділення і фізіологічні відправлення,Менструація,машка,1
Статеві виділення і фізіологічні відправлення,Менструація,менстра,1
Статеві виділення і фізіологічні відправлення,Менструація,місячки,1
Статеві виділення і фізіологічні відправлення,Менструація,місячний звіт,0
Статеві виділення і фізіологічні відправлення,Менструація,місячні,1
Статеві виділення і фізіологічні відправлення,Менструація,напасть,1
Статеві виділення і фізіологічні відправлення,Менструація,на сорочці,0
Статеві виділення і фізіологічні відправлення,Менструація,на одежі,0
Статеві виділення і фізіологічні відправлення,Менструація,на рубашці,0
Статеві виділення і фізіологічні відправлення,Менструація,наші прийшли,0
Статеві виділення і фізіологічні відправлення,Менструація,параша,1
Статеві виділення і фізіологічні відправлення,Менструація,півень закукурікав,0
Статеві виділення і фізіологічні відправлення,Менструація,піонери,1
Статеві виділення і фізіологічні відправлення,Менструація,побєда,1
Статеві виділення і фізіологічні відправлення,Менструація,подружка,1
Статеві виділення і фізіологічні відправлення,Менструація,посолина,1
Статеві виділення і фізіологічні відправлення,Менструація,потоп,1
Статеві виділення і фізіологічні відправлення,Менструація,празники,1
Статеві виділення і фізіологічні відправлення,Менструація,революція,1
Статеві виділення і фізіологічні відправлення,Менструація,реїули,1
Статеві виділення і фізіологічні відправлення,Менструація,регуляція,1
Статеві виділення і фізіологічні відправлення,Менструація,свій час,0
Статеві виділення і фізіологічні відправлення,Менструація,смола,1
Статеві виділення і фізіологічні відправлення,Менструація,тета з Америкі,0
Статеві виділення і фізіологічні відправлення,Менструація,тєчка,1
Статеві виділення і фізіологічні відправлення,Менструація,тралі-валі,1
Статеві виділення і фізіологічні відправлення,Менструація,тьотка,1
Статеві виділення і фізіологічні відправлення,Менструація,тьотя Ася,0
Статеві виділення і фізіологічні відправлення,Менструація,цьотка приїхала,0
Статеві виділення і фізіологічні відправлення,Менструація,час вампіра,0
Статеві виділення і фізіологічні відправлення,Менструація,червона болячка,0
Статеві виділення і фізіологічні відправлення,Менструація,червона гвардія,0
Статеві виділення і фізіологічні відправлення,Менструація,червона тьотя,0
Статеві виділення і фізіологічні відправлення,Менструація,червоний Іван ночував,0
Статеві виділення і фізіологічні відправлення,Менструація,червоний прапор,0
Статеві виділення і фізіологічні відправлення,Менструація,червоні гості,0
Статеві виділення і фізіологічні відправлення,Менструація,червоні жигулі,0
Статеві виділення і фізіологічні відправлення,Менструація,червоні числа,0
Статеві виділення і фізіологічні відправлення,Менструація,число,1
Статеві виділення і фізіологічні відправлення,Сперма,бахалеї,1
Статеві виділення і фізіологічні відправлення,Сперма,вафля,1
Статеві виділення і фізіологічні відправлення,Сперма,гречка,1
Статеві виділення і фізіологічні відправлення,Сперма,груші,1
Статеві виділення і фізіологічні відправлення,Сперма,гльог,1
Статеві виділення і фізіологічні відправлення,Сперма,дощ,1
Статеві виділення і фізіологічні відправлення,Сперма,живиця,1
Статеві виділення і фізіологічні відправлення,Сперма,жито,1
Статеві виділення і фізіологічні відправлення,Сперма,жолуді,1
Статеві виділення і фізіологічні відправлення,Сперма,зйобина,1
Статеві виділення і фізіологічні відправлення,Сперма,йогурт,1
Статеві виділення і фізіологічні відправлення,Сперма,капуцина,1
Статеві виділення і фізіологічні відправлення,Сперма,коноплі,1
Статеві виділення і фізіологічні відправлення,Сперма,конча,1
Статеві виділення і фізіологічні відправлення,Сперма,майонез,1
Статеві виділення і фізіологічні відправлення,Сперма,макове зерня,0
Статеві виділення і фізіологічні відправлення,Сперма,малаф'я,1
Статеві виділення і фізіологічні відправлення,Сперма,манна кашка,0
Статеві виділення і фізіологічні відправлення,Сперма,мачок,1
Статеві виділення і фізіологічні відправлення,Сперма,молоко,1
Статеві виділення і фізіологічні відправлення,Сперма,молочко,1
Статеві виділення і фізіологічні відправлення,Сперма,насіння,1
Статеві виділення і фізіологічні відправлення,Сперма,насіння життя,0
Статеві виділення і фізіологічні відправлення,Сперма,перлини,1
Статеві виділення і фізіологічні відправлення,Сперма,пшениця,1
Статеві виділення і фізіологічні відправлення,Сперма,ріження,1
Статеві виділення і фізіологічні відправлення,Сперма,сік,1
Статеві виділення і фізіологічні відправлення,Сперма,сім'я,1
Статеві виділення і фізіологічні відправлення,Сперма,сметанка,1
Статеві виділення і фізіологічні відправлення,Сперма,соплі,1
Статеві виділення і фізіологічні відправлення,Сперма,хміль,1
Статеві виділення і фізіологічні відправлення,Сперма,хуйовина,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,випаскудитися,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,вихижитися,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,вишні садити,0
Статеві виділення і фізіологічні відправлення,Справити велику нужду,дриснути,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,за великою потребою,0
Статеві виділення і фізіологічні відправлення,Справити велику нужду,звоначитися,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,какати,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,каляти,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,кацати / кацнути,0
Статеві виділення і фізіологічні відправлення,Справити велику нужду,навалити,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,нагадити,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,накакати,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,накласти,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,наробити,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,ослобоняться / ослобониться,0
Статеві виділення і фізіологічні відправлення,Справити велику нужду,паскудити,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,пашчити,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,піти на парашку,0
Статеві виділення і фізіологічні відправлення,Справити велику нужду,подавити пасту,0
Статеві виділення і фізіологічні відправлення,Справити велику нужду,покацать,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,сракати,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,срати / сернути,0
Статеві виділення і фізіологічні відправлення,Справити велику нужду,файдати,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,хихляти,1
Статеві виділення і фізіологічні відправлення,Справити велику нужду,ходити під себе,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,баки злити,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,випохторатися,1
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,відкрити краник,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,вребритися,1
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,за малою потребою,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,карасиків ловити,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,краник розкрутився,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,ловити рибу,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,ловити рибу в кроваті,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,ловити в кроваті,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,матвія викрутити,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,напудити,1
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,насцяти,1
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,палити пліт,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,пісяти,1
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,піти на стежку,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,піти в корчі,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,подзвонити на Батьківщину,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,поміняти рибам воду,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,прив'язати коня,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,руки помити,0
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,сурляти,1
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,сцяти,1
Статеві виділення і фізіологічні відправлення,Справляти малу нужду,усцикатися / усцятися,0
Статеві виділення і фізіологічні відправлення,Лайно,аналіз,1
Статеві виділення і фізіологічні відправлення,Лайно,верзота,1
Статеві виділення і фізіологічні відправлення,Лайно,верзоха,1
Статеві виділення і фізіологічні відправлення,Лайно,кафно,1
Статеві виділення і фізіологічні відправлення,Лайно,пашко,1
Статеві виділення і фізіологічні відправлення,Лайно,скислий горох,0
Статеві виділення і фізіологічні відправлення,Пронос,бігалка,1
Статеві виділення і фізіологічні відправлення,Пронос,бігунка,1
Статеві виділення і фізіологічні відправлення,Пронос,дрисля,1
Статеві виділення і фізіологічні відправлення,Пронос,дрисня,1
Статеві виділення і фізіологічні відправлення,Пронос,дядько панас,0
Статеві виділення і фізіологічні відправлення,Пронос,серун,1
Статеві виділення і фізіологічні відправлення,Пронос,срач,1
Статеві виділення і фізіологічні відправлення,Пронос,срачка,1
Статеві виділення і фізіологічні відправлення,Пронос,тьотка настя,0
Статеві виділення і фізіологічні відправлення,Пронос,утроба,1
Статеві виділення і фізіологічні відправлення,Пронос,швидка настя,0
Статеві виділення і фізіологічні відправлення,Туалет,відстійник,1
Статеві виділення і фізіологічні відправлення,Туалет,газова камера,0
Статеві виділення і фізіологічні відправлення,Туалет,грінпіс,1
Статеві виділення і фізіологічні відправлення,Туалет,гендерні студії,0
Статеві виділення і фізіологічні відправлення,Туалет,дабл,1
Статеві виділення і фізіологічні відправлення,Туалет,дальній восток,0
Статеві виділення і фізіологічні відправлення,Туалет,дзвонилка,1
Статеві виділення і фізіологічні відправлення,Туалет,домечок,1
Статеві виділення і фізіологічні відправлення,Туалет,кабінет 🍑умливості,0
Статеві виділення і фізіологічні відправлення,Туалет,нужник,1
Статеві виділення і фізіологічні відправлення,Туалет,нуль-нуль,1
Статеві виділення і фізіологічні відправлення,Туалет,одхоже,1
Статеві виділення і фізіологічні відправлення,Туалет,пашковник,1
Статеві виділення і фізіологічні відправлення,Туалет,пан Едзьо,0
Статеві виділення і фізіологічні відправлення,Туалет,рекреація,1
Статеві виділення і фізіологічні відправлення,Туалет,сотий кабінет,0
Статеві виділення і фізіологічні відправлення,Туалет,сральник,1
Статеві виділення і фізіологічні відправлення,Туалет,сральня,1
Статеві виділення і фізіологічні відправлення,Туалет,тубзик,1
Статеві виділення і фізіологічні відправлення,Туалет,хезальник,1
Статеві виділення і фізіологічні відправлення,Туалет,хезник,1
Венеричні хвороби,Гонорея,збур,1
Венеричні хвороби,Гонорея,триня,1
Венеричні хвороби,Гонорея,трипак,1
Венеричні хвороби,Гонорея,трипель,1
Венеричні хвороби,Гонорея,трипер,1
Венеричні хвороби,Гонорея,три пера,0
Венеричні хвороби,Гонорея,французький насморк,0
Венеричні хвороби,Сифіліс,букет венери,0
Венеричні хвороби,Сифіліс,венера,1
Венеричні хвороби,Сифіліс,венерка,1
Венеричні хвороби,Сифіліс,генерал сіфіліс,0
Венеричні хвороби,Сифіліс,люєс,1
Венеричні хвороби,Сифіліс,люїс,1
Венеричні хвороби,Сифіліс,погана хвороба,0
Венеричні хвороби,Сифіліс,пранці,1
Венеричні хвороби,Сифіліс,сиф,1
Венеричні хвороби,Сифіліс,сифон,1
Венеричні хвороби,Сифіліс,франца,1
Венеричні хвороби,Сифіліс,хомут,1
Реквізити сексуальні,Презерватив,абажур,1
Реквізити сексуальні,Презерватив,гальмо,1
Реквізити сексуальні,Презерватив,гондон,1
Реквізити сексуальні,Презерватив,гума,1
Реквізити сексуальні,Презерватив,камасутра,1
Реквізити сексуальні,Презерватив,кондом,1
Реквізити сексуальні,Презерватив,нацюцюрник,1
Реквізити сексуальні,Презерватив,одежа для теї штуки,0
Реквізити сексуальні,Презерватив,парашут,1
Реквізити сексуальні,Презерватив,плащ,1
Реквізити сексуальні,Презерватив,през,1
Реквізити сексуальні,Презерватив,презик,1
Реквізити сексуальні,Презерватив,пропихач,1
Реквізити сексуальні,Презерватив,резинка,1
Реквізити сексуальні,Презерватив,резиновий костюм,0
Реквізити сексуальні,Презерватив,спецодяг,1
Реквізити сексуальні,Презерватив,французька штучка,0
Реквізити сексуальні,Презерватив,шолом,1
Характеристики людини,Нікчемна людина,баб'ячий хуй,0
Характеристики людини,Нікчемна людина,вафлєглот,1
Характеристики людини,Нікчемна людина,вафліст,1
Характеристики людини,Нікчемна людина,виблядок,1
Характеристики людини,Нікчемна людина,викидень,1
Характеристики людини,Нікчемна людина,випердок,1
Характеристики людини,Нікчемна людина,випиздок,1
Характеристики людини,Нікчемна людина,висерок,1
Характеристики людини,Нікчемна людина,гівнюк,1
Характеристики людини,Нікчемна людина,гнилий півхуйчик,0
Характеристики людини,Нікчемна людина,гузно волохате,0
Характеристики людини,Нікчемна людина,до дупи дверцята,0
Характеристики людини,Нікчемна людина,дупа волова,0
Характеристики людини,Нікчемна людина,дристун,1
Характеристики людини,Нікчемна людина,дрищик,1
Характеристики людини,Нікчемна людина,єбун косоголовий,0
Характеристики людини,Нікчемна людина,залупа,1
Характеристики людини,Нікчемна людина,затичка,1
Характеристики людини,Нікчемна людина,йобаний череп,0
Характеристики людини,Нікчемна людина,купка гівна,0
Характеристики людини,Нікчемна людина,кусоклайна,1
Характеристики людини,Нікчемна людина,мудак,1
Характеристики людини,Нікчемна людина,недоносокнедоношений,1
Характеристики людини,Нікчемна людина,недопиздок,1
Характеристики людини,Нікчемна людина,"ні в пизду, ні в Красну Армію",0
Характеристики людини,Нікчемна людина,обісранець,1
Характеристики людини,Нікчемна людина,пальцем роблений,0
Характеристики людини,Нікчемна людина,педрило,1
Характеристики людини,Нікчемна людина,пердун,1
Характеристики людини,Нікчемна людина,пиздюк,1
Характеристики людини,Нікчемна людина,півхуйчик,1
Характеристики людини,Нікчемна людина,підарас,1
Характеристики людини,Нікчемна людина,піт на яйцях бабуїна,0
Характеристики людини,Нікчемна людина,презерватив,1
Характеристики людини,Нікчемна людина,припиздок,1
Характеристики людини,Нікчемна людина,пся дупа,0
Характеристики людини,Нікчемна людина,пуцька волова,0
Характеристики людини,Нікчемна людина,сморід підзалупний,0
Характеристики людини,Нікчемна людина,уйобок,1
Характеристики людини,Нікчемна людина,цюль зломаний,0
Характеристики людини,Нікчемна людина,штани з яйцями,0
Характеристики людини,Нікчемна людина,штаноносій,1
Характеристики людини,Мерзотна людина,виблядок,1
Характеристики людини,Мерзотна людина,викидень,1
Характеристики людини,Мерзотна людина,випиздок,1
Характеристики людини,Мерзотна людина,дрек,1
Характеристики людини,Мерзотна людина,засраний,1
Характеристики людини,Мерзотна людина,кобиляча срака,0
Характеристики людини,Мерзотна людина,лайно,1
Характеристики людини,Мерзотна людина,манда,1
Характеристики людини,Мерзотна людина,мандавошка,1
Характеристики людини,Мерзотна людина,недойобаний,1
Характеристики людини,Мерзотна людина,пиздюк,1
Характеристики людини,Мерзотна людина,підарас,1
Характеристики людини,Мерзотна людина,повія,1
Характеристики людини,Мерзотна людина,проблядь,1
Характеристики людини,Мерзотна людина,проститутка,1
Характеристики людини,Мерзотна людина,сифіліс ходячий,0
Характеристики людини,Мерзотна людина,хуєсос,1
Характеристики людини,"Негарна дівчина, жінка",дівка як із гімна плівка,0
Характеристики людини,"Негарна дівчина, жінка",залупа,1
Характеристики людини,"Негарна дівчина, жінка",манда,1
Характеристики людини,"Негарна дівчина, жінка",пизда собача,0
Характеристики людини,"Негарна дівчина, жінка",суходрочка миршава,0
Характеристики людини,Старий чоловік,старий пердула,0
Характеристики людини,Старий чоловік,старий пердун,0
Характеристики людини,Старий чоловік,старий хрін,0
Характеристики людини,Старий чоловік,старий хуй,0
Характеристики людини,Старий чоловік,старпер,1
"Вираження презирства, небажання мати справу з кимось",,в рот мента довбать,0
"Вираження презирства, небажання мати справу з кимось",,в рот мінта довбать,0
"Вираження презирства, небажання мати справу з кимось",,до сраки карі очі,0
"Вираження презирства, небажання мати справу з кимось",,іди в жопу,0
"Вираження презирства, небажання мати справу з кимось",,йди в жопу,0
"Вираження презирства, небажання мати справу з кимось",,пішов в жопу,0
"Вираження презирства, небажання мати справу з кимось",,їбати тебе в рот,0
"Вираження презирства, небажання мати справу з кимось",,виїбати тебе в рот,0
"Вираження презирства, небажання мати справу з кимось",,їбати в жопу,0
"Вираження презирства, небажання мати справу з кимось",,їбись током,0
"Вираження презирства, небажання мати справу з кимось",,на середині міста,0
"Вираження презирства, небажання мати справу з кимось",,насероматре,1
"Вираження презирства, небажання мати справу з кимось",,насеру твоїй матері,0
"Вираження презирства, небажання мати справу з кимось",,на хрін,0
"Вираження презирства, небажання мати справу з кимось",,серу / насеру твоїй матері,0
"Вираження презирства, небажання мати справу з кимось",,серу на твою голову,0
"Вираження презирства, небажання мати справу з кимось",,срати хотів з високого дерева,0
"Вираження презирства, небажання мати справу з кимось",,срати я хотів з високого дерева,0
"Вираження презирства, небажання мати справу з кимось",,узни мене,0
"Вираження презирства, небажання мати справу з кимось",,"хуй [тобі, вам / т. ін.] в рот!",0
"Вираження презирства, небажання мати справу з кимось",,хуйтобі (вам і т. ін.) в сраку,0
"Вираження презирства, небажання мати справу з кимось",,цілуй в сраку,0
"Вираження презирства, небажання мати справу з кимось",,поцілуй в сраку,0
"Вираження презирства, небажання мати справу з кимось",,щоб тобі всралось,0
"Вираження презирства, небажання мати справу з кимось",,я з тобою срать ніколи не піду,0
"Вираження презирства, небажання мати справу з кимось",,я з тобою срать ніколи не сяду,0
